Article File,Article Citation,AccessionID,LastUpdated (YYYY-MM-DD HH:MM:SS),PMID,License,Retracted
PMC009xxxxxx/PMC9944410.txt,"Sci Rep. 2023 Feb 22; 13:3075",PMC9944410,"2024-02-11 01:12:59",36813822,"CC BY",no
PMC009xxxxxx/PMC9945227.txt,"Front Immunol. 2023 Feb 8; 14:1094871",PMC9945227,"2024-02-11 01:13:03",36845129,"CC BY",no
PMC009xxxxxx/PMC9977276.txt,"eLife.; 12:e85003",PMC9977276,"2024-02-11 01:12:55",36799917,"CC BY",no
PMC009xxxxxx/PMC9979493.txt,"J Orthop Surg Res. 2023 Mar 2; 18:156",PMC9979493,"2024-02-11 01:12:46",36864403,"CC BY",no
PMC009xxxxxx/PMC9999620.txt,"BMC Womens Health. 2023 Mar 9; 23:96",PMC9999620,"2024-02-11 01:13:01",36894908,"CC BY",no
PMC010xxxxxx/PMC10026467.txt,"BMC Complement Med Ther. 2023 Mar 20; 23:86",PMC10026467,"2024-02-11 01:12:44",36941686,"CC BY",no
PMC010xxxxxx/PMC10067676.txt,"Front Cardiovasc Med. 2023 Mar 20; 10:1132503",PMC10067676,"2024-02-11 01:12:53",37020516,"CC BY",no
PMC010xxxxxx/PMC10068728.txt,"Sci Rep. 2023 Apr 3; 13:5402",PMC10068728,"2024-02-11 01:12:47",37012356,"CC BY",yes
PMC010xxxxxx/PMC10077834.txt,"Rev Lat Am Enfermagem.; 31:e3888",PMC10077834,"2024-02-11 01:13:04",36995858,"CC BY",no
PMC010xxxxxx/PMC10097913.txt,"Int J Public Health. 2023 Mar 30; 68:1605551",PMC10097913,"2024-02-11 01:12:58",37065641,"CC BY",no
PMC010xxxxxx/PMC10113365.txt,"Sci Rep. 2023 Apr 18; 13:6287",PMC10113365,"2024-02-11 01:12:46",37072422,"CC BY",yes
PMC010xxxxxx/PMC10135797.txt,"Biomedicines. 2023 Apr 18; 11(4):1203",PMC10135797,"2024-02-11 01:13:04",37189822,"CC BY",no
PMC010xxxxxx/PMC10154247.txt,"Nat Chem Biol. 2023 Feb 6; 19(5):651-662",PMC10154247,"2024-02-11 01:12:55",36747056,"CC BY",no
PMC010xxxxxx/PMC10160738.txt,"Phys Med Biol. 2023 May 21; 68(10):105006",PMC10160738,"2024-02-11 01:12:36",36996837,"CC BY",no
PMC010xxxxxx/PMC10180254.txt,"Nanomaterials (Basel). 2023 Apr 24; 13(9):1447",PMC10180254,"2024-02-11 01:13:01",37176991,"CC BY",no
PMC010xxxxxx/PMC10186303.txt,"BMC Health Serv Res. 2023 May 16; 23:495",PMC10186303,"2024-02-11 01:13:00",37194100,"CC BY",no
PMC010xxxxxx/PMC10191843.txt,"Nature. 2023 May 3; 617(7961):629-636",PMC10191843,"2024-02-11 01:09:04",37138085,"CC BY",no
PMC010xxxxxx/PMC10204663.txt,"BMC Psychol. 2023 May 23; 11:170",PMC10204663,"2024-02-11 01:12:56",37221628,"CC BY",no
PMC010xxxxxx/PMC10207863.txt,"Cochrane Database Syst Rev. 2023 May 24; 2023(5):CD000031",PMC10207863,"2024-02-11 01:12:32",37230961,"CC BY",no
PMC010xxxxxx/PMC10228657.txt,"Front Cell Dev Biol. 2023 May 16; 11:1187989",PMC10228657,"2024-02-11 01:13:04",37261073,"CC BY",no
PMC010xxxxxx/PMC10229666.txt,"Nat Commun. 2023 May 30; 14:3136",PMC10229666,"2024-02-11 01:13:06",37253784,"CC BY",no
PMC010xxxxxx/PMC10246427.txt,"Front Endocrinol (Lausanne). 2023 May 12; 14:1120531",PMC10246427,"2024-02-11 01:12:32",37293490,"CC BY",no
PMC010xxxxxx/PMC10255295.txt,"BMJ Glob Health. 2023 Oct 24; 8(Suppl 8):e012054",PMC10255295,"2024-02-11 01:12:57",37257939,"CC BY",no
PMC010xxxxxx/PMC10256169.txt,"Sci Adv.; 9(23):eabq7595",PMC10256169,"2024-02-11 01:12:48",37294768,"CC BY",no
PMC010xxxxxx/PMC10284091.txt,"Cureus.; 15(5):e39335",PMC10284091,"2024-02-11 01:12:35",37351225,"CC BY",no
PMC010xxxxxx/PMC10311709.txt,"Inj Epidemiol. 2023 Jun 29; 10(Suppl 1):29",PMC10311709,"2024-02-11 01:12:44",37386561,"CC BY",no
PMC010xxxxxx/PMC10318633.txt,"Inj Epidemiol. 2023 Jul 3; 10(Suppl 1):30",PMC10318633,"2024-02-11 01:12:44",37400908,"CC BY",no
PMC010xxxxxx/PMC10318634.txt,"Inj Epidemiol. 2023 Jul 3; 10(Suppl 1):31",PMC10318634,"2024-02-11 01:12:44",37400912,"CC BY",no
PMC010xxxxxx/PMC10324660.txt,"Front Immunol. 2023 Jun 22; 14:1210041",PMC10324660,"2024-02-11 01:12:45",37426667,"CC BY",no
PMC010xxxxxx/PMC10329366.txt,"J Neuroeng Rehabil. 2023 Jul 8; 20:87",PMC10329366,"2024-02-11 01:12:57",37420268,"CC BY",no
PMC010xxxxxx/PMC10339469.txt,"Inj Epidemiol. 2023 Jul 12; 10(Suppl 1):34",PMC10339469,"2024-02-11 01:12:44",37438814,"CC BY",no
PMC010xxxxxx/PMC10340532.txt,"Cancers (Basel). 2023 Jun 23; 15(13):3309",PMC10340532,"2024-02-11 01:12:46",37444419,"CC BY",no
PMC010xxxxxx/PMC10347963.txt,"Tob Induc Dis. 2023 Jul 14; 21:92",PMC10347963,"2024-02-11 01:13:07",37456609,"CC BY",no
PMC010xxxxxx/PMC10358040.txt,"Cochrane Database Syst Rev. 2023 Jul 20; 2023(7):CD004065",PMC10358040,"2024-02-11 01:12:34",37470293,"CC BY",no
PMC010xxxxxx/PMC10363743.txt,"Front Plant Sci. 2023 Jul 10; 14:1156869",PMC10363743,"2024-02-11 01:13:00",37492765,"CC BY",no
PMC010xxxxxx/PMC10364347.txt,"Inj Epidemiol. 2023 Jul 24; 10(Suppl 1):35",PMC10364347,"2024-02-11 01:12:44",37488578,"CC BY",no
PMC010xxxxxx/PMC10368993.txt,"Front Immunol. 2023 Jul 12; 14:1193032",PMC10368993,"2024-02-11 01:12:53",37503332,"CC BY",no
PMC010xxxxxx/PMC10369679.txt,"Inj Epidemiol. 2023 Jul 25; 10(Suppl 1):37",PMC10369679,"2024-02-11 01:12:44",37491300,"CC BY",no
PMC010xxxxxx/PMC10373293.txt,"Microb Cell Fact. 2023 Jul 26; 22:138",PMC10373293,"2024-02-11 01:13:07",37495979,"CC BY",no
PMC010xxxxxx/PMC10376051.txt,"Biology (Basel). 2023 Jul 21; 12(7):1027",PMC10376051,"2024-02-11 01:12:46",37508456,"CC BY",no
PMC010xxxxxx/PMC10385889.txt,"J Neuroeng Rehabil. 2023 Jul 29; 20:98",PMC10385889,"2024-02-11 01:13:00",37516873,"CC BY",no
PMC010xxxxxx/PMC10387531.txt,"Front Genet. 2023 Jul 17; 14:1198821",PMC10387531,"2024-02-11 01:13:00",37529781,"CC BY",no
PMC010xxxxxx/PMC10390337.txt,"Nat Microbiol. 2023 Jul 10; 8(8):1574-1586",PMC10390337,"2024-02-11 01:12:44",37429908,"CC BY",no
PMC010xxxxxx/PMC10391750.txt,"Inj Epidemiol. 2023 Jul 31; 10(Suppl 1):40",PMC10391750,"2024-02-11 01:12:43",37525256,"CC BY",no
PMC010xxxxxx/PMC10391761.txt,"Inj Epidemiol. 2023 Aug 1; 10(Suppl 1):38",PMC10391761,"2024-02-11 01:12:44",37525250,"CC BY",no
PMC010xxxxxx/PMC10402738.txt,"Front Endocrinol (Lausanne). 2023 Jul 21; 14:1168648",PMC10402738,"2024-02-11 01:12:45",37547314,"CC BY",no
PMC010xxxxxx/PMC10405374.txt,"Inj Epidemiol. 2023 Aug 7; 10(Suppl 1):41",PMC10405374,"2024-02-11 01:12:44",37550792,"CC BY",no
PMC010xxxxxx/PMC10406880.txt,"Sci Rep. 2023 Aug 7; 13:12814",PMC10406880,"2024-02-11 01:12:48",37550355,"CC BY",yes
PMC010xxxxxx/PMC10409785.txt,"Nat Commun. 2023 Aug 8; 14:4786",PMC10409785,"2024-02-11 01:09:05",37553340,"CC BY",no
PMC010xxxxxx/PMC10422176.txt,"J Med Internet Res. 2023 Jul 28; 25:e45111",PMC10422176,"2024-02-11 01:12:59",37505802,"CC BY",no
PMC010xxxxxx/PMC10441698.txt,"Inj Epidemiol. 2023 Aug 21; 10(Suppl 1):43",PMC10441698,"2024-02-11 01:12:44",37605186,"CC BY",no
PMC010xxxxxx/PMC10449453.txt,"Front Psychiatry. 2023 Aug 10; 14:1197987",PMC10449453,"2024-02-11 01:12:46",37636817,"CC BY",no
PMC010xxxxxx/PMC10450216.txt,"Front Endocrinol (Lausanne). 2023 Aug 4; 14:1204729",PMC10450216,"2024-02-11 01:12:54",37635964,"CC BY",no
PMC010xxxxxx/PMC10464410.txt,"BMC Nurs. 2023 Aug 24; 22:282",PMC10464410,"2024-02-11 01:13:01",37620908,"CC BY",no
PMC010xxxxxx/PMC10467031.txt,"Brain Pathol. 2023 May 31; 33(5):e13171",PMC10467031,"2024-02-11 01:12:45",37259682,"CC BY",no
PMC010xxxxxx/PMC10467032.txt,"Brain Pathol. 2023 Jun 7; 33(5):e13172",PMC10467032,"2024-02-11 01:12:45",37285581,"CC BY",no
PMC010xxxxxx/PMC10468122.txt,"Sci Adv.; 9(35):eadg7679",PMC10468122,"2024-02-11 01:13:05",37647393,"CC BY",no
PMC010xxxxxx/PMC10468124.txt,"Sci Adv.; 9(35):eadh8183",PMC10468124,"2024-02-11 01:13:05",37647407,"CC BY",no
PMC010xxxxxx/PMC10468126.txt,"Sci Adv.; 9(35):eadi3536",PMC10468126,"2024-02-11 01:13:05",37647402,"CC BY",no
PMC010xxxxxx/PMC10468131.txt,"Sci Adv.; 9(35):eadg9573",PMC10468131,"2024-02-11 01:13:06",37647398,"CC BY",no
PMC010xxxxxx/PMC10468133.txt,"Sci Adv.; 9(35):eadi5571",PMC10468133,"2024-02-11 01:13:05",37647397,"CC BY",no
PMC010xxxxxx/PMC10468135.txt,"Sci Adv.; 9(35):eadi4029",PMC10468135,"2024-02-11 01:13:05",37647404,"CC BY",no
PMC010xxxxxx/PMC10468136.txt,"Sci Adv.; 9(35):eadi4517",PMC10468136,"2024-02-11 01:13:05",37647406,"CC BY",no
PMC010xxxxxx/PMC10468142.txt,"Sci Adv.; 9(35):eadg0328",PMC10468142,"2024-02-11 01:13:05",37647401,"CC BY",no
PMC010xxxxxx/PMC10470292.txt,"eBioMedicine. 2023 Aug 22; 95:104759",PMC10470292,"2024-02-11 01:13:00",37619450,"CC BY",no
PMC010xxxxxx/PMC10474019.txt,"Sci Rep. 2023 Sep 1; 13:14340",PMC10474019,"2024-02-11 01:12:55",37658206,"CC BY",no
PMC010xxxxxx/PMC10477229.txt,"Langenbecks Arch Surg. 2023 Sep 4; 408(1):349",PMC10477229,"2024-02-11 01:12:36",37666994,"CC BY",no
PMC010xxxxxx/PMC10478220.txt,"Harm Reduct J. 2023 Sep 5; 20:125",PMC10478220,"2024-02-11 01:13:00",37670361,"CC BY",no
PMC010xxxxxx/PMC10482675.txt,"Nat Ecol Evol. 2023 Jul 31; 7(9):1373-1378",PMC10482675,"2024-02-11 01:13:02",37524796,"CC BY",no
PMC010xxxxxx/PMC10491480.txt,"Front Health Serv. 2023 Aug 24; 3:1227874",PMC10491480,"2024-02-11 01:12:54",37693235,"CC BY",no
PMC010xxxxxx/PMC10491680.txt,"NPJ Breast Cancer. 2023 Sep 8; 9:73",PMC10491680,"2024-02-11 01:12:55",37684252,"CC BY",no
PMC010xxxxxx/PMC10495132.txt,"Clin Infect Dis. 2023 May 9; 77(5):729-737",PMC10495132,"2024-02-11 01:13:07",37157869,"CC BY",no
PMC010xxxxxx/PMC10495240.txt,"Cochrane Database Syst Rev. 2023 Sep 12; 2023(9):CD015226",PMC10495240,"2024-02-11 01:12:45",37696529,"CC BY",no
PMC010xxxxxx/PMC10520063.txt,"Sci Rep. 2023 Sep 25; 13:16058",PMC10520063,"2024-02-11 01:12:56",37749255,"CC BY",no
PMC010xxxxxx/PMC10538538.txt,"Front Oncol. 2023 Sep 14; 13:1247291",PMC10538538,"2024-02-11 01:12:49",37781174,"CC BY",no
PMC010xxxxxx/PMC10542384.txt,"Nat Commun. 2023 Sep 30; 14:6111",PMC10542384,"2024-02-11 01:12:56",37777511,"CC BY",no
PMC010xxxxxx/PMC10543826.txt,"Endocrine. 2023 Sep 7; 82(2):215-225",PMC10543826,"2024-02-11 01:12:41",37676398,"CC BY",no
PMC010xxxxxx/PMC10543857.txt,"BMC Pulm Med. 2023 Sep 30; 23:366",PMC10543857,"2024-02-11 01:13:00",37777728,"CC BY",yes
PMC010xxxxxx/PMC10544149.txt,"Crit Care. 2023 Sep 30; 27:378",PMC10544149,"2024-02-11 01:12:32",37777790,"CC BY",no
PMC010xxxxxx/PMC10544379.txt,"BMC Gastroenterol. 2023 Oct 2; 23:339",PMC10544379,"2024-02-11 01:12:56",37784019,"CC BY",no
PMC010xxxxxx/PMC10546046.txt,"Front Aging Neurosci. 2023 Sep 19; 15:1216905",PMC10546046,"2024-02-11 01:12:37",37794977,"CC BY",no
PMC010xxxxxx/PMC10546670.txt,"BMC Pregnancy Childbirth. 2023 Oct 3; 23:705",PMC10546670,"2024-02-11 01:12:32",37789282,"CC BY",no
PMC010xxxxxx/PMC10547785.txt,"Nat Commun. 2023 Oct 3; 14:6152",PMC10547785,"2024-02-11 01:13:03",37788990,"CC BY",no
PMC010xxxxxx/PMC10557262.txt,"Mol Cancer. 2023 Oct 6; 22:165",PMC10557262,"2024-02-11 01:12:46",37803324,"CC BY",no
PMC010xxxxxx/PMC10557304.txt,"Clin Epigenetics. 2023 Oct 5; 15:158",PMC10557304,"2024-02-11 01:13:04",37798757,"CC BY",no
PMC010xxxxxx/PMC10559399.txt,"Hum Resour Health. 2023 Oct 6; 21:79",PMC10559399,"2024-02-11 01:12:32",37803342,"CC BY",no
PMC010xxxxxx/PMC10560437.txt,"Part Fibre Toxicol. 2023 Oct 8; 20:38",PMC10560437,"2024-02-11 01:12:56",37807046,"CC BY",no
PMC010xxxxxx/PMC10562368.txt,"Sci Rep. 2023 Oct 9; 13:17005",PMC10562368,"2024-02-11 01:12:41",37813915,"CC BY",no
PMC010xxxxxx/PMC10564724.txt,"Sci Rep. 2023 Oct 10; 13:17081",PMC10564724,"2024-02-11 01:13:06",37816801,"CC BY",no
PMC010xxxxxx/PMC10564737.txt,"Nat Commun. 2023 Oct 10; 14:6345",PMC10564737,"2024-02-11 01:13:06",37816714,"CC BY",no
PMC010xxxxxx/PMC10566629.txt,"Front Public Health. 2023 Sep 26; 11:1261165",PMC10566629,"2024-02-11 01:13:00",37829087,"CC BY",no
PMC010xxxxxx/PMC10570355.txt,"Sci Rep. 2023 Oct 12; 13:16405",PMC10570355,"2024-02-11 01:12:41",37828055,"CC BY",no
PMC010xxxxxx/PMC10577911.txt,"Crit Care. 2023 Oct 16; 27:395",PMC10577911,"2024-02-11 01:12:32",37845741,"CC BY",no
PMC010xxxxxx/PMC10579219.txt,"Sci Rep. 2023 Oct 16; 13:17522",PMC10579219,"2024-02-11 01:09:05",37845272,"CC BY",no
PMC010xxxxxx/PMC10579557.txt,"Front Immunol. 2023 Oct 3; 14:1273507",PMC10579557,"2024-02-11 01:13:01",37854590,"CC BY",no
PMC010xxxxxx/PMC10579995.txt,"Brain Pathol. 2023 Jun 5; 33(6):e13173",PMC10579995,"2024-02-11 01:12:46",37276349,"CC BY",no
PMC010xxxxxx/PMC10584954.txt,"Sci Rep. 2023 Oct 18; 13:17724",PMC10584954,"2024-02-11 01:12:36",37853062,"CC BY",no
PMC010xxxxxx/PMC10588043.txt,"Harm Reduct J. 2023 Oct 20; 20:154",PMC10588043,"2024-02-11 01:12:56",37864220,"CC BY",no
PMC010xxxxxx/PMC10588047.txt,"BMC Public Health. 2023 Oct 19; 23:2044",PMC10588047,"2024-02-11 01:12:46",37858071,"CC BY",no
PMC010xxxxxx/PMC10589918.txt,"Inj Epidemiol. 2023 Oct 20; 10(Suppl 1):51",PMC10589918,"2024-02-11 01:12:44",37864276,"CC BY",no
PMC010xxxxxx/PMC10594669.txt,"Inj Epidemiol. 2023 Oct 23; 10(Suppl 1):52",PMC10594669,"2024-02-11 01:12:44",37872595,"CC BY",no
PMC010xxxxxx/PMC10594673.txt,"BMC Oral Health. 2023 Oct 24; 23:784",PMC10594673,"2024-02-11 01:12:57",37875871,"CC BY",no
PMC010xxxxxx/PMC10594678.txt,"Inj Epidemiol. 2023 Oct 23; 10(Suppl 1):53",PMC10594678,"2024-02-11 01:12:43",37872639,"CC BY",no
PMC010xxxxxx/PMC10594976.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):221-238",PMC10594976,"2024-02-11 01:12:57",37773343,"CC BY",no
PMC010xxxxxx/PMC10594977.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):205-220",PMC10594977,"2024-02-11 01:12:57",37773338,"CC BY",no
PMC010xxxxxx/PMC10594978.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):239-251",PMC10594978,"2024-02-11 01:12:57",37773340,"CC BY",no
PMC010xxxxxx/PMC10594979.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):168-174",PMC10594979,"2024-02-11 01:12:57",37773336,"CC BY",no
PMC010xxxxxx/PMC10594980.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):289-300",PMC10594980,"2024-02-11 01:12:57",37773341,"CC BY",no
PMC010xxxxxx/PMC10594981.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):188-204",PMC10594981,"2024-02-11 01:12:57",37773342,"CC BY",no
PMC010xxxxxx/PMC10594982.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):301-305",PMC10594982,"2024-02-11 01:12:57",37773335,"CC BY",no
PMC010xxxxxx/PMC10594983.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):252-274",PMC10594983,"2024-02-11 01:12:57",37773337,"CC BY",no
PMC010xxxxxx/PMC10594984.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):275-288",PMC10594984,"2024-02-11 01:12:57",37773339,"CC BY",no
PMC010xxxxxx/PMC10594985.txt,"Rev Fac Cien Med Univ Nac Cordoba. 2023 Sep 29; 80(3):175-187",PMC10594985,"2024-02-11 01:12:57",37773344,"CC BY",no
PMC010xxxxxx/PMC10598124.txt,"Sci Rep. 2023 Oct 24; 13:18185",PMC10598124,"2024-02-11 01:12:52",37875547,"CC BY",no
PMC010xxxxxx/PMC10598909.txt,"Clin Proteomics. 2023 Oct 24; 20:45",PMC10598909,"2024-02-11 01:13:07",37875819,"CC BY",no
PMC010xxxxxx/PMC10600010.txt,"Nature. 2023 Oct 11; 622(7984):784-793",PMC10600010,"2024-02-11 01:13:06",37821707,"CC BY",no
PMC010xxxxxx/PMC10601097.txt,"Inj Epidemiol. 2023 Oct 26; 10(Suppl 1):55",PMC10601097,"2024-02-11 01:12:43",37885011,"CC BY",no
PMC010xxxxxx/PMC10603065.txt,"Sci Rep. 2023 Oct 26; 13:18370",PMC10603065,"2024-02-11 01:12:59",37884618,"CC BY",no
PMC010xxxxxx/PMC10604948.txt,"BMC Oral Health. 2023 Oct 27; 23:803",PMC10604948,"2024-02-11 01:12:37",37884918,"CC BY",no
PMC010xxxxxx/PMC10606274.txt,"Healthcare (Basel). 2023 Oct 23; 11(20):2807",PMC10606274,"2024-02-11 01:12:46",37893881,"CC BY",no
PMC010xxxxxx/PMC10613302.txt,"Sci Rep. 2023 Oct 28; 13:18526",PMC10613302,"2024-02-11 01:13:03",37898652,"CC BY",no
PMC010xxxxxx/PMC10616271.txt,"Nat Commun. 2023 Oct 30; 14:6759",PMC10616271,"2024-02-11 01:12:41",37903781,"CC BY",no
PMC010xxxxxx/PMC10624758.txt,"Cryptogr Commun. 2023 Apr 26; 15(6):1087-1116",PMC10624758,"2024-02-11 01:12:52",37927823,"CC BY",no
PMC010xxxxxx/PMC10625304.txt,"Int J Equity Health. 2023 Nov 3; 22:232",PMC10625304,"2024-02-11 01:12:53",37924074,"CC BY",no
PMC010xxxxxx/PMC10629196.txt,"BMC Infect Dis. 2023 Nov 6; 23:765",PMC10629196,"2024-02-11 01:12:32",37932679,"CC BY",no
PMC010xxxxxx/PMC10632218.txt,"J Neurol. 2023 Aug 21; 270(12):5849-5865",PMC10632218,"2024-02-11 01:12:53",37603075,"CC BY",no
PMC010xxxxxx/PMC10632407.txt,"Nat Commun. 2023 Nov 9; 14:7222",PMC10632407,"2024-02-11 01:12:45",37940676,"CC BY",no
PMC010xxxxxx/PMC10640694.txt,"Clin Infect Dis. 2023 May 31; 77(9):1303-1311",PMC10640694,"2024-02-11 01:13:07",37257071,"CC BY",no
PMC010xxxxxx/PMC10643415.txt,"Sci Rep. 2023 Nov 13; 13:19737",PMC10643415,"2024-02-11 01:12:56",37957198,"CC BY",no
PMC010xxxxxx/PMC10648385.txt,"Cell Biosci. 2023 Nov 15; 13:211",PMC10648385,"2024-02-11 01:12:37",37968699,"CC BY",no
PMC010xxxxxx/PMC10652424.txt,"Inj Epidemiol. 2023 Nov 16; 10(Suppl 1):59",PMC10652424,"2024-02-11 01:12:44",37974235,"CC BY",no
PMC010xxxxxx/PMC10654196.txt,"Synthese. 2023 Nov 16; 202(6):171",PMC10654196,"2024-02-11 01:12:52",38026116,"CC BY",no
